X,Y,Event ID,Date/Time UTC,Depth km,Magnitude,Latitude,Longitude
2023-02-19T17:14:38.570Z,721,av91766991,2023-02-19 17:14:38,0.56,-0.23,56.9131666667,-158.0266666667
2023-02-19T18:25:29.650Z,722,av91089823,2023-02-19 18:25:29,-3.06,1.05,56.9136666667,-158.0295
2023-02-19T19:59:18.590Z,723,av91089813,2023-02-19 19:59:18,-2.72,0.85,56.9096666667,-158.0441666667
2023-02-19T22:47:56.450Z,724,av91089833,2023-02-19 22:47:56,-3.18,1.13,56.9136666667,-158.0458333333
2023-02-19T23:08:49.090Z,725,av91767266,2023-02-19 23:08:49,3.24,1.32,56.91,-158.0793333333
2023-02-20T00:44:01.940Z,726,av91089623,2023-02-20 00:44:01,-2.48,0.79,56.912,-158.009
2023-02-20T01:03:44.520Z,727,av91089633,2023-02-20 01:03:44,-2.49,0.45,56.9126666667,-158.0218333333
2023-02-20T01:31:17.760Z,728,av91089638,2023-02-20 01:31:17,4.28,0.06,56.9163333333,-158.0578333333
2023-02-20T01:38:13.520Z,729,av91089643,2023-02-20 01:38:13,-2.72,0.53,56.9171666667,-158.0171666667
2023-02-20T04:51:54.450Z,730,av91767501,2023-02-20 04:51:54,4.25,0.51,56.9295,-158.025
2023-02-20T05:01:45.990Z,731,av91089688,2023-02-20 05:01:45,3.29,-0.23,56.8696666667,-158.1181666667
2023-02-20T06:19:08.800Z,732,av91089723,2023-02-20 06:19:08,7.54,-0.46,56.8638333333,-158.118
2023-02-20T07:38:52.850Z,733,av91089748,2023-02-20 07:38:52,-2.59,-0.26,56.916,-158.0136666667
2023-02-20T09:09:04.830Z,734,av91089763,2023-02-20 09:09:04,5.02,0.19,56.9358333333,-158.0128333333
2023-02-20T10:24:43.060Z,735,av91089778,2023-02-20 10:24:43,-2.45,0.35,56.9043333333,-158.0131666667
2023-02-20T11:48:38.900Z,736,av91767861,2023-02-20 11:48:38,3.48,0.03,56.9108333333,-158.069
2023-02-20T11:53:14.690Z,737,av91089793,2023-02-20 11:53:14,1.14,-0.33,56.9205,-158.0185
2023-02-20T13:45:18.180Z,738,av91089978,2023-02-20 13:45:18,3.47,0.02,56.8736666667,-158.2036666667
2023-02-20T14:29:48.290Z,739,av91767991,2023-02-20 14:29:48,-3.14,0.86,56.9185,-158.0178333333
2023-02-20T14:44:31.420Z,740,av91089983,2023-02-20 14:44:31,13.2,0.24,56.98,-157.9006666667
2023-02-20T15:15:26.720Z,741,av91768051,2023-02-20 15:15:26,-3.11,0.72,56.9176666667,-158.026
2023-02-20T15:38:02.260Z,742,av91768096,2023-02-20 15:38:02,3.35,-0.18,56.9105,-158.0781666667
2023-02-20T16:36:23.240Z,743,av91768186,2023-02-20 16:36:23,3.64,0.25,56.894,-158.0421666667
2023-02-20T16:54:43.940Z,744,av91090023,2023-02-20 16:54:43,4.75,0.04,56.9216666667,-157.9898333333
2023-02-20T18:48:51.980Z,745,av91090043,2023-02-20 18:48:51,2.02,1.3,56.866,-158.1288333333
2023-02-20T19:07:04.410Z,746,av91090053,2023-02-20 19:07:04,-1.23,0.51,56.8651666667,-158.1885
2023-02-20T22:21:21.970Z,747,av91090073,2023-02-20 22:21:21,5.2,-0.13,56.8916666667,-158.1403333333
2023-02-20T23:03:57.920Z,748,av91090083,2023-02-20 23:03:57,-1.35,0.36,56.916,-158.0011666667
2023-02-20T23:31:31.720Z,749,av91090093,2023-02-20 23:31:31,18.17,0.51,56.8896666667,-157.8498333333
2023-02-21T03:20:24.930Z,750,av91768726,2023-02-21 03:20:24,3.92,0.34,56.9125,-158.0751666667
2023-02-21T12:56:46.910Z,751,av91769256,2023-02-21 12:56:46,4,0.34,56.9011666667,-158.0785
2023-02-21T14:33:56.570Z,752,av91769316,2023-02-21 14:33:56,2.33,0.27,56.849,-158.1988333333
2023-02-21T17:02:25.870Z,753,av91769471,2023-02-21 17:02:25,4.25,-0.09,56.8586666667,-158.1443333333
2023-02-21T23:11:46.940Z,754,av91089658,2023-02-21 23:11:46,-3.13,1.91,56.9226666667,-158.0141666667
2023-02-21T23:57:16.610Z,755,av91089663,2023-02-21 23:57:16,-2.22,1.99,56.9093333333,-158.0238333333
2023-02-22T04:03:37.090Z,756,av91089843,2023-02-22 04:03:37,-1.46,0.65,56.902,-158.0446666667
2023-02-22T06:31:34.860Z,757,av91089848,2023-02-22 06:31:34,1.99,0.77,56.916,-158.0555
2023-02-22T06:32:50.470Z,758,av91089853,2023-02-22 06:32:50,6.37,-0.23,56.879,-158.1083333333
2023-02-22T06:34:19.630Z,759,av91089858,2023-02-22 06:34:19,3.09,0.79,56.9143333333,-158.048
2023-02-22T07:28:06.760Z,760,av91089863,2023-02-22 07:28:06,4.12,-0.39,56.9195,-158.072
2023-02-22T07:28:18.050Z,761,av91089868,2023-02-22 07:28:18,2.55,-0.6,56.9233333333,-158.034
2023-02-22T08:01:00.420Z,762,av91089873,2023-02-22 08:01:00,3.24,-0.1,56.9106666667,-158.0448333333
2023-02-22T08:35:42.660Z,763,av91089883,2023-02-22 08:35:42,-2.14,1.41,56.9166666667,-158.0366666667
2023-02-22T08:36:27.650Z,764,av91089888,2023-02-22 08:36:27,3,0.77,56.9128333333,-158.0543333333
2023-02-22T09:38:21.670Z,765,av91770201,2023-02-22 09:38:21,0.63,0.87,56.8628333333,-158.1855
2023-02-22T09:44:19.090Z,766,av91089893,2023-02-22 09:44:19,2.43,1.06,56.8766666667,-158.168
2023-02-22T11:04:48.810Z,767,av91090113,2023-02-22 11:04:48,3.13,0.72,56.909,-158.0901666667
2023-02-22T14:39:03.140Z,768,av91089903,2023-02-22 14:39:03,5.4,-0.11,56.8891666667,-158.1563333333
2023-02-22T14:59:41.980Z,769,av91089908,2023-02-22 14:59:41,9.03,-0.6,56.8871666667,-158.1551666667
2023-02-22T15:55:00.770Z,770,av91089913,2023-02-22 15:55:00,3.99,0.06,56.893,-158.0403333333
2023-02-22T16:31:32.070Z,771,av91089918,2023-02-22 16:31:32,3.45,0.59,56.8518333333,-158.1513333333
2023-02-22T17:31:48.550Z,772,av91089933,2023-02-22 17:31:48,4,0.6,56.9135,-158.0521666667
2023-02-22T17:55:59.260Z,773,av91090123,2023-02-22 17:55:59,2.52,-0.03,56.9095,-158.073
2023-02-22T18:38:13.470Z,774,av91090128,2023-02-22 18:38:13,0.76,-0.45,56.9075,-158.0656666667
2023-02-22T18:47:41.350Z,775,av91090133,2023-02-22 18:47:41,2.77,0.79,56.9093333333,-158.0583333333
2023-02-22T18:55:19.430Z,776,av91090138,2023-02-22 18:55:19,3.03,-0.6,56.9095,-158.0735
2023-02-22T19:11:56.330Z,777,av91090143,2023-02-22 19:11:56,-1.97,0.11,56.9143333333,-158.0336666667
2023-02-23T17:07:32.160Z,778,av91090293,2023-02-23 17:07:32,4.8,1.48,56.8831666667,-158.1736666667
2023-02-23T19:01:17.160Z,779,av91090228,2023-02-23 19:01:17,1.46,-0.04,56.9108333333,-158.0131666667
2023-02-23T19:07:11.740Z,780,av91090248,2023-02-23 19:07:11,-1.03,1.14,56.9148333333,-158.005
2023-02-23T19:07:22.200Z,781,av91090253,2023-02-23 19:07:22,-2.54,1.07,56.9261666667,-158.005
2023-02-23T19:55:45.790Z,782,av91090288,2023-02-23 19:55:45,1.9,0.1,56.9248333333,-158.0233333333
2023-02-23T20:36:47.870Z,783,av91090068,2023-02-23 20:36:47,19.03,0.5,56.8353333333,-157.9158333333
2023-02-23T22:31:21.090Z,784,av91090353,2023-02-23 22:31:21,2.43,0.35,56.935,-158.0126666667
2023-02-23T22:31:30.360Z,785,av91090348,2023-02-23 22:31:30,4.47,0.89,56.9278333333,-158.019
2023-02-24T06:27:41.440Z,786,av91771826,2023-02-24 06:27:41,2.92,2.64,56.917,-158.0171666667
2023-02-24T09:31:44.020Z,787,av91090243,2023-02-24 09:31:44,-3.13,-0.16,56.9005,-158.0006666667
2023-02-24T18:16:13.800Z,788,av91772371,2023-02-24 18:16:13,-3.16,1.5,56.9211666667,-158.0338333333
2023-02-24T18:33:06.080Z,789,av91090433,2023-02-24 18:33:06,2.31,1.14,56.921,-158.0138333333
2023-02-24T23:19:34.440Z,790,av91090483,2023-02-24 23:19:34,4.2,0.32,56.8586666667,-158.1848333333
2023-02-25T00:05:04.570Z,791,av91090498,2023-02-25 00:05:04,6.5,1.68,56.9075,-158.1408333333
2023-02-25T02:45:07.840Z,792,av91772906,2023-02-25 02:45:07,0.59,0.38,56.8635,-158.1438333333
2023-02-25T03:20:23.580Z,793,av91090523,2023-02-25 03:20:23,2.31,-0.15,56.872,-158.1946666667
2023-02-25T04:13:53.010Z,794,av91772946,2023-02-25 04:13:53,3.39,0.31,56.8588333333,-158.1905
2023-02-25T05:24:30.600Z,795,av91090528,2023-02-25 05:24:30,1.92,0.92,56.9163333333,-158.0208333333
2023-02-25T07:27:34.060Z,796,av91090558,2023-02-25 07:27:34,6.08,1.08,56.9241666667,-158.067
2023-02-25T07:30:23.700Z,797,av91090563,2023-02-25 07:30:23,3.95,1.16,56.9131666667,-158.032
2023-02-25T07:36:11.820Z,798,av91090573,2023-02-25 07:36:11,-1.4,1.21,56.908,-158.0316666667
2023-02-25T07:50:09.070Z,799,av91090588,2023-02-25 07:50:09,0.85,1.47,56.9076666667,-158.0291666667
2023-02-25T08:04:16.900Z,800,av91090608,2023-02-25 08:04:16,-2.74,1.74,56.9206666667,-158.013
2023-02-25T09:09:11.250Z,801,av91090623,2023-02-25 09:09:11,-0.33,2.05,56.9108333333,-158.0028333333
2023-02-25T09:18:00.460Z,802,av91773151,2023-02-25 09:18:00,-2.1,1.75,56.9135,-158.0088333333
2023-02-25T10:39:39.170Z,803,av91090668,2023-02-25 10:39:39,3.26,0.95,56.8941666667,-158.037
2023-02-25T10:50:51.910Z,804,av91090673,2023-02-25 10:50:51,3.19,1.16,56.9151666667,-158.0621666667
2023-02-25T11:44:19.560Z,805,av91090678,2023-02-25 11:44:19,2.65,1.43,56.8633333333,-158.1213333333
2023-02-25T11:49:05.130Z,806,av91090688,2023-02-25 11:49:05,3.31,0.79,56.9186666667,-158.0193333333
2023-02-25T14:24:05.970Z,807,av91090703,2023-02-25 14:24:05,8.64,0.86,56.8555,-158.0305
2023-02-25T15:39:15.210Z,808,av91090713,2023-02-25 15:39:15,1.92,1.44,56.8645,-158.1848333333
2023-02-25T19:46:19.810Z,809,av91774016,2023-02-25 19:46:19,-3.2,1.74,56.9046666667,-158.0411666667
2023-02-25T21:07:24.680Z,810,av91090843,2023-02-25 21:07:24,5.56,0.71,56.909,-158.177
2023-02-26T03:22:26.490Z,811,av91090878,2023-02-26 03:22:26,-2.19,1.6,56.9133333333,-158.0115
2023-02-26T06:09:13.530Z,812,av91090883,2023-02-26 06:09:13,3.04,0.86,56.8983333333,-158.0335
2023-02-26T09:41:02.880Z,813,av91090898,2023-02-26 09:41:02,-2.02,0.85,56.9171666667,-158.0053333333
2023-02-26T10:26:03.530Z,814,av91090918,2023-02-26 10:26:03,-2.05,0.2,56.9231666667,-157.996
2023-02-26T11:03:48.010Z,815,av91090923,2023-02-26 11:03:48,2,0.89,56.8738333333,-158.1945
2023-02-26T11:08:12.720Z,816,av91090943,2023-02-26 11:08:12,-2.04,0.93,56.9096666667,-158.0175
2023-02-26T12:31:25.220Z,817,av91090958,2023-02-26 12:31:25,4.3,1.35,56.916,-157.9898333333
2023-02-26T15:26:17.550Z,818,av91774886,2023-02-26 15:26:17,-3.2,2.95,56.9255,-158.0053333333
2023-02-26T15:48:16.820Z,819,av91090973,2023-02-26 15:48:16,4.43,1.09,56.8526666667,-158.1738333333
2023-02-26T16:00:11.930Z,820,av91090983,2023-02-26 16:00:11,4.49,0.97,56.8593333333,-158.1478333333
2023-02-26T16:19:19.350Z,821,av91090998,2023-02-26 16:19:19,2.7,0.52,56.876,-158.2426666667
2023-02-26T17:32:55.730Z,822,av91091003,2023-02-26 17:32:55,5.61,0.59,56.852,-158.1761666667
2023-02-26T19:25:11.020Z,823,av91091013,2023-02-26 19:25:11,1.69,1.03,56.8615,-158.1191666667
2023-02-26T19:50:27.340Z,824,av91091018,2023-02-26 19:50:27,4.78,0.78,56.8663333333,-158.1148333333
2023-02-26T20:50:38.390Z,825,av91091023,2023-02-26 20:50:38,2.12,0.9,56.8663333333,-158.191
2023-02-26T21:15:32.620Z,826,av91091028,2023-02-26 21:15:32,1.69,0.96,56.9178333333,-158.0298333333
2023-02-26T22:59:13.680Z,827,av91091038,2023-02-26 22:59:13,3.87,0.42,56.8668333333,-158.2373333333
2023-02-26T23:54:08.280Z,828,av91091048,2023-02-26 23:54:08,2.48,0.95,56.8733333333,-158.1906666667
2023-02-27T03:52:58.460Z,829,av91091523,2023-02-27 03:52:58,3.42,0.87,56.8766666667,-158.1381666667
2023-02-27T04:18:15.860Z,830,av91091528,2023-02-27 04:18:15,-2.23,0.82,56.9066666667,-158.0483333333
2023-02-27T05:27:01.610Z,831,av91091533,2023-02-27 05:27:01,2.42,0.82,56.9076666667,-158.0535
2023-02-27T05:57:15.910Z,832,av91775466,2023-02-27 05:57:15,3.74,0.13,56.8728333333,-158.1975
2023-02-27T08:17:48.870Z,833,av91775586,2023-02-27 08:17:48,2.33,0.94,56.9046666667,-158.0795
2023-02-27T08:34:38.140Z,834,av91091543,2023-02-27 08:34:38,5.39,0.91,56.8896666667,-158.1516666667
2023-02-27T09:01:29.780Z,835,av91775641,2023-02-27 09:01:29,1.15,0.26,56.9115,-158.045
2023-02-27T12:21:45.570Z,836,av91775846,2023-02-27 12:21:45,6.5,-0.82,56.8688333333,-158.1393333333
2023-02-27T12:35:33.340Z,837,av91091548,2023-02-27 12:35:33,3.94,0.48,56.9155,-158.0746666667
2023-02-27T12:53:31.240Z,838,av91775881,2023-02-27 12:53:31,2.1,0.44,56.8458333333,-158.2011666667
2023-02-27T13:58:32.110Z,839,av91775956,2023-02-27 13:58:32,3.75,0.51,56.9171666667,-158.0595
2023-02-27T15:16:58.920Z,840,av91776016,2023-02-27 15:16:58,2.37,0.91,56.8723333333,-158.195
2023-02-27T15:18:12.880Z,841,av91776021,2023-02-27 15:18:12,6.62,-0.25,56.887,-158.1611666667
2023-02-27T19:20:59.330Z,842,av91776246,2023-02-27 19:20:59,2.92,-0.06,56.8695,-158.2258333333
2023-02-27T20:37:05.820Z,843,av91091563,2023-02-27 20:37:05,2.17,1.13,56.8636666667,-158.2013333333
2023-02-27T21:00:41.330Z,844,av91091573,2023-02-27 21:00:41,-3.17,1.03,56.9088333333,-158.0688333333
2023-02-27T22:33:26.220Z,845,av91776361,2023-02-27 22:33:26,4.12,0.28,56.8691666667,-158.2168333333
2023-02-27T22:59:39.900Z,846,av91776371,2023-02-27 22:59:39,4.73,-0.24,56.8581666667,-158.1293333333
2023-02-27T23:27:29.920Z,847,av91091578,2023-02-27 23:27:29,2.87,0.32,56.9066666667,-158.0686666667
2023-02-28T00:27:26.550Z,848,av91090753,2023-02-28 00:27:26,2.23,-0.89,56.8791666667,-158.1048333333
2023-02-28T01:53:21.270Z,849,av91091583,2023-02-28 01:53:21,2.26,0.25,56.8915,-158.0378333333
2023-02-28T02:09:45.900Z,850,av91091593,2023-02-28 02:09:45,4.7,0.77,56.8703333333,-158.199
2023-02-28T02:39:11.840Z,851,av91091603,2023-02-28 02:39:11,3.25,0.37,56.9148333333,-158.0475
2023-02-28T03:19:27.970Z,852,av91091613,2023-02-28 03:19:27,8.29,0.27,56.9473333333,-158.1456666667
2023-02-28T03:29:15.610Z,853,av91776541,2023-02-28 03:29:15,-3.18,2.43,56.9106666667,-158.0175
2023-02-28T03:31:00.440Z,854,av91090828,2023-02-28 03:31:00,1.71,0.63,56.903,-158.0725
2023-02-28T03:40:27.510Z,855,av91776551,2023-02-28 03:40:27,-2.05,0.36,56.9091666667,-158.0643333333
2023-02-28T05:04:06.030Z,856,av91091628,2023-02-28 05:04:06,5.23,0.99,56.8875,-158.1368333333
2023-02-28T06:26:47.390Z,857,av91091638,2023-02-28 06:26:47,1.9,1.38,56.8763333333,-158.1516666667
2023-02-28T08:20:56.080Z,858,av91091643,2023-02-28 08:20:56,-1.6,2.55,56.9118333333,-158.0361666667
2023-02-28T11:40:43.830Z,859,av91091498,2023-02-28 11:40:43,3.53,1.44,56.9166666667,-158.049
2023-02-28T11:42:47.120Z,860,av91777026,2023-02-28 11:42:47,2.11,0.68,56.9043333333,-158.0683333333
2023-02-28T11:43:39.180Z,861,av91091503,2023-02-28 11:43:39,1.14,1.12,56.904,-158.0561666667
2023-02-28T12:28:27.850Z,862,av91777056,2023-02-28 12:28:27,1.16,1.2,56.9045,-158.0696666667
2023-02-28T12:42:56.050Z,863,av91777071,2023-02-28 12:42:56,1.86,0.05,56.8665,-158.2296666667
2023-02-28T13:29:08.660Z,864,av91777106,2023-02-28 13:29:08,5.07,-0.19,56.8773333333,-158.1721666667
2023-02-28T13:43:11.790Z,865,av91091653,2023-02-28 13:43:11,1.64,0.87,56.895,-158.0486666667
2023-02-28T14:03:22.640Z,866,av91091658,2023-02-28 14:03:22,3.12,0.28,56.9143333333,-158.0445
2023-02-28T14:03:37.600Z,867,av91091663,2023-02-28 14:03:37,3.4,0.28,56.9138333333,-158.0681666667
2023-02-28T15:07:59.110Z,868,av91091668,2023-02-28 15:07:59,5.67,1.13,56.6068333333,-158.5933333333
2023-02-28T19:40:10.430Z,869,av91777276,2023-02-28 19:40:10,2.73,1.77,56.8833333333,-158.1598333333
2023-02-28T20:04:18.120Z,870,av91777291,2023-02-28 20:04:18,-3.11,1.76,56.9038333333,-158.066
2023-02-28T20:20:37.390Z,871,av91091693,2023-02-28 20:20:37,2.37,1.05,56.9133333333,-158.035
2023-02-28T20:35:21.750Z,872,av91091703,2023-02-28 20:35:21,2.05,1.01,56.9158333333,-158.0298333333
2023-02-28T20:37:26.170Z,873,av91091708,2023-02-28 20:37:26,4.01,0.26,56.9091666667,-158.0735
2023-02-28T21:16:28.060Z,874,av91091713,2023-02-28 21:16:28,3.35,2.39,56.8866666667,-158.1813333333
2023-02-28T22:00:09.170Z,875,av91091723,2023-02-28 22:00:09,5.54,0.4,56.9001666667,-158.1916666667
2023-02-28T22:58:33.600Z,876,av91091728,2023-02-28 22:58:33,3.9,0.81,56.9038333333,-157.996
2023-02-28T23:28:09.160Z,877,av91091738,2023-02-28 23:28:09,2.6,0.85,56.9095,-158.0506666667
2023-02-28T23:49:31.900Z,878,av91091743,2023-02-28 23:49:31,4.03,0.8,56.905,-158.014
2023-03-01T01:32:33.340Z,879,av91091068,2023-03-01 01:32:33,1.52,-0.56,56.9075,-158.1141666667
2023-03-01T02:04:46.500Z,880,av91091088,2023-03-01 02:04:46,-3.2,1.52,56.8903333333,-158.0911666667
2023-03-01T02:13:26.030Z,881,av91091108,2023-03-01 02:13:26,2.48,0.55,56.881,-158.0511666667
2023-03-01T02:41:01.250Z,882,av91091143,2023-03-01 02:41:01,6.82,0.24,56.8821666667,-158.1495
2023-03-01T03:48:32.400Z,883,av91091183,2023-03-01 03:48:32,5.41,-0.54,56.8718333333,-158.1468333333
2023-03-01T04:04:15.870Z,884,av91777821,2023-03-01 04:04:15,3.13,3.13,56.9138333333,-158.0486666667
2023-03-01T04:34:30.100Z,885,av91091208,2023-03-01 04:34:30,2.18,-0.38,56.9116666667,-158.056
2023-03-01T04:55:55.900Z,886,av91091213,2023-03-01 04:55:55,1.99,0.33,56.9148333333,-158.0358333333
2023-03-01T05:06:28.550Z,887,av91091288,2023-03-01 05:06:28,-2.35,0.04,56.9141666667,-158.0173333333
2023-03-01T06:05:12.000Z,888,av91091313,2023-03-01 06:05:12,4.76,-0.17,56.8733333333,-158.2143333333
2023-03-01T06:33:00.870Z,889,av91091328,2023-03-01 06:33:00,5.43,-0.41,56.8746666667,-158.1456666667
2023-03-01T07:26:51.920Z,890,av91091348,2023-03-01 07:26:51,2.72,0.76,56.8725,-158.1728333333
2023-03-01T12:21:07.590Z,891,av91091383,2023-03-01 12:21:07,2.68,0.69,56.9066666667,-158.07
2023-03-01T14:15:25.680Z,892,av91091408,2023-03-01 14:15:25,1.62,1.38,56.8638333333,-158.258
2023-03-01T15:35:13.960Z,893,av91091423,2023-03-01 15:35:13,3.2,1.17,56.8723333333,-158.1805
2023-03-01T19:29:45.710Z,894,av91091433,2023-03-01 19:29:45,1.31,1.22,56.8721666667,-158.2328333333
2023-03-01T22:19:42.190Z,895,av91091438,2023-03-01 22:19:42,1.22,1.14,56.9025,-158.0663333333
2023-03-02T02:59:12.550Z,896,av91779026,2023-03-02 02:59:12,2.38,1.2,56.8683333333,-158.2015
2023-03-02T03:30:33.880Z,897,av91779051,2023-03-02 03:30:33,4.05,2.15,56.9145,-158.0493333333
2023-03-02T05:05:58.380Z,898,av91091228,2023-03-02 05:05:58,4.41,1.4,56.8848333333,-158.0593333333
2023-03-02T05:36:40.070Z,899,av91779171,2023-03-02 05:36:40,-1.76,1.27,56.9221666667,-158.007
2023-03-02T08:34:38.650Z,900,av91091303,2023-03-02 08:34:38,-2.1,2.3,56.918,-158.0068333333
2023-03-02T09:37:17.870Z,901,av91779336,2023-03-02 09:37:17,3.3,0.79,56.8771666667,-158.1766666667
2023-03-02T12:51:08.070Z,902,av91091343,2023-03-02 12:51:08,0.89,1.02,56.8648333333,-158.1215
2023-03-02T18:32:33.320Z,903,av91091458,2023-03-02 18:32:33,2.17,1.69,56.907,-158.0355
2023-03-02T19:50:56.720Z,904,av91780051,2023-03-02 19:50:56,1.86,1.63,56.876,-158.1935
2023-03-02T20:10:17.200Z,905,av91091463,2023-03-02 20:10:17,0.96,0.35,56.8773333333,-158.1413333333
2023-03-02T20:34:37.310Z,906,av91091473,2023-03-02 20:34:37,2.97,0.78,56.9115,-158.0476666667
2023-03-02T20:55:32.750Z,907,av91091483,2023-03-02 20:55:32,5.78,0.74,56.9285,-158.044
2023-03-02T23:29:45.130Z,908,av91091518,2023-03-02 23:29:45,2.95,-0.48,56.87,-158.2308333333
2023-03-03T00:05:17.520Z,909,av91091588,2023-03-03 00:05:17,2.74,1.09,56.8701666667,-158.1856666667
2023-03-03T02:30:23.090Z,910,av91780496,2023-03-03 02:30:23,5.59,0.4,56.8528333333,-158.0996666667
2023-03-03T03:01:15.080Z,911,av91091623,2023-03-03 03:01:15,1.71,0.88,56.914,-158.0426666667
2023-03-03T03:03:23.710Z,912,av91780541,2023-03-03 03:03:23,0.15,1.88,56.9071666667,-157.9976666667
2023-03-03T03:04:55.550Z,913,av91780546,2023-03-03 03:04:55,2.57,1.17,56.8641666667,-158.1196666667
2023-03-03T06:49:23.520Z,914,av91091698,2023-03-03 06:49:23,6.5,0.71,56.8388333333,-158.1051666667
2023-03-03T07:54:48.690Z,915,av91780796,2023-03-03 07:54:48,2.11,1.2,56.8658333333,-158.1478333333
2023-03-03T07:56:04.690Z,916,av91091733,2023-03-03 07:56:04,1.76,0.15,56.8526666667,-158.1825
2023-03-03T10:47:03.670Z,917,av91780926,2023-03-03 10:47:03,0.95,0.75,56.858,-158.2138333333
2023-03-03T11:43:00.070Z,918,av91091778,2023-03-03 11:43:00,2.54,0.82,56.8926666667,-158.0575
2023-03-03T12:38:07.440Z,919,av91781046,2023-03-03 12:38:07,1.35,0.49,56.9091666667,-158.0421666667
2023-03-03T12:52:37.440Z,920,av91781066,2023-03-03 12:52:37,-3.12,1.05,56.8708333333,-158.1901666667
2023-03-03T14:47:31.260Z,921,av91091798,2023-03-03 14:47:31,2.34,0.32,56.9108333333,-158.0338333333
2023-03-03T16:13:16.270Z,922,av91091808,2023-03-03 16:13:16,1,0.02,56.8875,-158.1476666667
2023-03-03T16:28:13.130Z,923,av91091813,2023-03-03 16:28:13,-2.82,1.24,56.869,-158.198
2023-03-03T17:39:45.780Z,924,av91091818,2023-03-03 17:39:45,2.28,0.89,56.9051666667,-158.0575
2023-03-03T18:39:24.570Z,925,av91091823,2023-03-03 18:39:24,1.34,0.75,56.9018333333,-158.1175
2023-03-03T20:30:32.770Z,926,av91091833,2023-03-03 20:30:32,3.5,0.95,56.9111666667,-158.0461666667
2023-03-03T21:23:26.590Z,927,av91091843,2023-03-03 21:23:26,2.56,0.62,56.9088333333,-158.0671666667
2023-03-03T22:05:22.570Z,928,av91091848,2023-03-03 22:05:22,4.22,0.5,56.9145,-158.0748333333
2023-03-03T22:42:58.230Z,929,av91091853,2023-03-03 22:42:58,4.73,1.02,56.92,-158.0596666667
2023-03-03T23:36:22.340Z,930,av91091858,2023-03-03 23:36:22,4.62,1.02,56.9208333333,-158.0808333333
2023-03-04T01:12:41.750Z,931,av91091863,2023-03-04 01:12:41,0.88,1.04,56.8536666667,-158.2251666667
2023-03-04T03:53:34.700Z,932,av91091888,2023-03-04 03:53:34,1.69,0.44,56.9101666667,-158.0545
2023-03-04T06:49:14.160Z,933,av91091913,2023-03-04 06:49:14,1.32,1.12,56.874,-158.2003333333
2023-03-04T07:19:28.010Z,934,av91781896,2023-03-04 07:19:28,2.51,0.71,56.8563333333,-158.215
2023-03-04T08:19:30.470Z,935,av91091943,2023-03-04 08:19:30,2.73,-0.03,56.9108333333,-158.042
2023-03-04T08:32:50.990Z,936,av91091948,2023-03-04 08:32:50,2.8,0.5,56.8745,-158.188
2023-03-04T08:41:54.930Z,937,av91091953,2023-03-04 08:41:54,2.93,0.44,56.907,-158.0711666667
2023-03-04T08:42:10.770Z,938,av91091958,2023-03-04 08:42:10,3.1,-0.09,56.9086666667,-158.0796666667
2023-03-04T08:44:49.220Z,939,av91091973,2023-03-04 08:44:49,2.63,0.27,56.9123333333,-158.0368333333
2023-03-04T08:45:22.300Z,940,av91091983,2023-03-04 08:45:22,3.84,0.27,56.912,-158.068
2023-03-04T10:58:11.940Z,941,av91092013,2023-03-04 10:58:11,2.76,1.8,56.906,-158.0821666667
2023-03-04T11:28:06.870Z,942,av91092018,2023-03-04 11:28:06,2.93,0.07,56.9135,-158.0425
2023-03-04T12:00:46.820Z,943,av91092023,2023-03-04 12:00:46,-2.73,0.19,56.8681666667,-158.2016666667
2023-03-04T12:12:31.540Z,944,av91092028,2023-03-04 12:12:31,-1.7,0.59,56.9061666667,-158.0413333333
2023-03-04T12:15:24.480Z,945,av91092033,2023-03-04 12:15:24,6.01,0.18,56.9246666667,-158.067
2023-03-04T12:15:47.400Z,946,av91092038,2023-03-04 12:15:47,4.08,-0.66,56.9103333333,-158.0921666667
2023-03-04T16:18:08.880Z,947,av91092073,2023-03-04 16:18:08,3.15,-0.31,56.8733333333,-158.2341666667
2023-03-04T16:19:05.250Z,948,av91092078,2023-03-04 16:19:05,2.34,0.56,56.865,-158.1848333333
2023-03-04T17:15:48.720Z,949,av91092088,2023-03-04 17:15:48,5.2,-0.33,56.8743333333,-158.2381666667
2023-03-04T17:24:17.830Z,950,av91092093,2023-03-04 17:24:17,4.09,0.19,56.8743333333,-158.2
2023-03-04T17:36:31.520Z,951,av91092098,2023-03-04 17:36:31,3.32,0.6,56.9143333333,-158.0531666667
2023-03-04T19:16:27.910Z,952,av91092108,2023-03-04 19:16:27,1.05,0.15,56.8741666667,-158.1883333333
2023-03-04T19:28:05.540Z,953,av91092113,2023-03-04 19:28:05,3.17,-0.23,56.9186666667,-158.0383333333
2023-03-04T19:36:10.470Z,954,av91782686,2023-03-04 19:36:10,4.93,0.37,56.9163333333,-158.0858333333
2023-03-04T19:44:23.420Z,955,av91092128,2023-03-04 19:44:23,3.41,0.1,56.9098333333,-158.069
2023-03-04T19:53:14.570Z,956,av91092133,2023-03-04 19:53:14,-3.18,1.22,56.909,-158.0855
2023-03-04T20:19:08.930Z,957,av91092158,2023-03-04 20:19:08,-2.8,0.4,56.908,-158.0536666667
