mag,lat,lon,depth,time
0.82,64.046,-148.953,4.7658,1220950483.62864
0.18,64.5175,-147.1698,1.0,1220967114.78846
1.36,64.9828,-147.3539,0.0,1220994841.95561
1.76,65.9641,-147.8851,8.0698,1220996159.17028
1.03,64.7517,-147.7522,6.8699,1221028986.11526
1.02,64.5149,-147.1563,9.136,1221032424.56712
0.27,64.5857,-148.1542,2.233,1221034928.32912
1.09,64.0715,-148.9272,8.2757,1221034929.18712
0.34,64.5716,-147.0986,1.0,1221037765.58555
0.58,64.6564,-148.3161,13.2437,1221077437.21243
1.07,64.9983,-147.3606,0.0,1221088051.67981
1.0,64.9577,-147.35,0.0,1221175206.43207
0.85,65.1491,-148.4489,8.0359,1221178390.47846
2.48,65.0037,-148.8365,17.3976,1221194732.00542
1.28,64.4632,-148.0277,20.1851,1221242125.84092
1.24,64.9946,-147.3696,0.0,1221260767.97476
1.2,64.9863,-147.3704,0.0,1221261383.24198
2.16,64.9262,-146.8159,17.5659,1221262266.05142
1.08,64.9039,-146.8355,19.8696,1221275185.87232
0.41,64.4765,-147.871,17.2696,1221291328.33392
0.28,64.7183,-148.6503,18.7708,1221292013.21973
0.15,64.6386,-148.0007,20.5321,1221297943.73949
2.45,64.849,-148.9904,11.8274,1221303489.43633
0.67,64.4892,-147.4844,4.3782,1221319443.78006
1.24,64.8974,-146.8266,19.8856,1221348390.03035
0.8,65.3661,-148.2786,10.0,1221396617.75831
0.31,64.8806,-147.0249,0.1142,1221401566.56038
0.7,64.453,-147.9717,21.5089,1221412903.48641
0.46,64.6079,-147.012,12.5827,1221414377.92575
1.94,65.1098,-148.6189,8.279,1221424227.15281
0.31,64.8549,-148.6461,17.8962,1221461517.92136
0.95,64.6174,-148.0219,19.0219,1221465574.45602
1.03,64.9008,-148.9977,18.2035,1221477278.00536
0.59,64.1457,-148.2404,9.5608,1221526180.13804
0.15,64.449,-147.9043,17.4607,1221579391.17981
0.66,64.4926,-147.8654,8.9588,1221602397.58031
1.47,64.4839,-147.8772,7.4085,1221602403.2465
1.18,64.9895,-147.3618,0.0,1221608273.70618
0.69,64.6337,-147.6378,13.7789,1221641520.62488
0.82,64.4829,-147.877,12.2852,1221643124.8058
1.35,64.972,-147.3858,0.0,1221693670.70568
0.29,64.7962,-147.7607,12.1219,1221702746.65933
0.95,65.1003,-148.5545,15.1812,1221715162.62447
0.39,64.7972,-147.3463,9.3433,1221746154.39974
0.47,64.636,-146.9758,11.0784,1221761605.99375
1.33,64.949,-147.3967,0.0,1221779616.10474
0.32,64.6999,-147.5734,12.0836,1221802735.63752
0.87,64.8348,-147.2545,12.2396,1221826683.4389
1.16,64.9844,-147.3632,0.0,1221865298.65612
0.81,64.489,-147.9469,0.9196,1221904939.75578
0.8,65.032,-148.8522,6.0969,1222060666.49292
2.91,64.5016,-147.9075,8.4217,1222115545.33149
1.58,64.487,-147.8751,6.3944,1222115653.82642
2.77,64.4915,-147.8834,7.1997,1222118501.01863
0.64,64.7855,-148.7533,11.7193,1222137835.72947
1.2,64.987,-147.4026,0.0,1222211691.52527
2.62,64.4939,-147.9498,3.6288,1222228414.10871
1.67,64.49,-147.8994,8.5864,1222228468.78088
1.03,64.4948,-147.88,3.5269,1222228576.81671
0.99,64.4938,-147.8779,1.7191,1222228820.14172
0.54,64.4286,-146.9863,7.3364,1222243945.50585
0.15,64.5759,-147.0865,1.0,1222297482.65732
0.72,65.1368,-148.5391,16.0809,1222302466.90646
0.73,64.691,-146.8565,1.5105,1222317900.23847
1.19,64.9802,-147.3745,0.0,1222384022.31329
0.58,64.8321,-148.3911,11.4814,1222393644.97435
2.31,65.3018,-146.302,10.9047,1222402510.20063
1.91,65.1313,-148.6051,5.919,1222413659.2632
0.91,64.4434,-148.2155,15.1285,1222452841.31481
1.25,64.9879,-147.3704,0.0,1222470523.45784
0.89,64.5122,-148.9534,14.7623,1222486574.88314
0.18,64.5737,-147.8509,16.4723,1222492272.46707
1.4,64.6509,-146.9313,12.763,1222502749.16742
0.98,64.7142,-147.7374,22.7446,1222514160.812
0.77,65.1551,-148.7634,11.3243,1222538381.47911
1.5,64.3655,-148.1339,21.2916,1222560295.31953
0.98,64.0064,-146.9566,6.5957,1222561897.92011
0.88,64.9064,-148.5676,18.5875,1222673638.96721
0.24,64.3913,-146.9768,4.4559,1222694411.96046
0.86,64.8565,-147.2334,11.9955,1222765832.99477
1.09,64.5521,-147.2143,6.6892,1222778402.28037
0.01,64.5163,-147.2326,1.0,1222785959.30581
1.38,64.9922,-147.3473,0.0,1222803585.43461
1.57,65.1167,-146.5326,11.9103,1222817358.80112
0.59,64.2981,-148.33,16.1391,1222834069.71183
0.49,64.6541,-146.8683,13.1773,1222835194.1511
0.41,64.7242,-147.5384,12.5572,1222841958.52857
1.7,65.4308,-148.9034,3.8977,1222856170.79272
0.64,64.6745,-147.5806,10.347,1222856806.11653
0.29,64.5411,-147.0624,9.2749,1222895477.23808
0.21,64.4494,-146.9175,2.6044,1222901853.24267
0.64,64.3065,-148.0967,14.8423,1222936687.41349
1.15,65.0169,-147.3394,0.0,1222989269.12588
1.62,64.1519,-148.2722,14.6901,1223043997.18274
1.07,64.9986,-147.3353,0.0,1223061112.81825
0.14,64.669,-148.3338,15.5923,1223082557.89704
0.21,64.5208,-147.7358,10.2165,1223152270.92062
0.76,64.3299,-146.8536,15.4669,1223164484.74124
0.36,64.9352,-147.5735,22.9445,1223214350.75707
0.56,64.9311,-148.9921,12.1918,1223370966.43192
0.67,64.5623,-148.7797,18.7445,1223401825.04045
1.05,64.9863,-147.3898,0.0,1223424704.24715
0.87,64.6622,-148.7124,15.6654,1223429508.19517
1.0,64.9294,-148.9273,11.3991,1223453667.48645
0.91,64.4436,-146.4677,14.8175,1223484130.98791
1.24,64.9863,-147.3504,0.0,1223511142.64015
0.57,64.8176,-148.7609,10.5306,1223526174.45048
0.49,64.8468,-147.5881,13.0626,1223538803.2912
1.22,64.3968,-148.1941,14.0386,1223567519.70343
0.79,64.774,-147.4906,16.1152,1223634430.96373
1.23,64.9962,-147.3627,0.0,1223680731.28452
1.08,64.8491,-148.9718,20.5621,1223707301.03737
1.22,64.8102,-147.804,15.7183,1223824627.36627
0.38,64.5288,-147.1657,3.6424,1223885393.80495
1.19,64.3085,-148.5387,11.3574,1223931932.23639
1.27,64.201,-147.7948,0.4864,1223934577.81518
0.78,64.9994,-147.3606,0.0,1223939829.20282
0.45,64.596,-147.0475,6.9317,1223944538.72684
0.75,64.2269,-148.1673,5.7545,1223965906.46201
1.18,64.9932,-147.3573,0.0,1224025716.80385
1.06,64.6157,-147.8736,10.944,1224120320.16965
0.78,65.406,-147.9425,5.0,1224140394.27023
1.36,64.1572,-147.6073,10.4427,1224196659.69055
1.0,65.0033,-147.3677,0.0,1224198603.06155
1.16,65.0161,-148.7788,13.364,1224215810.58362
0.75,64.6284,-146.9385,10.8756,1224226297.21205
1.31,64.9906,-147.3535,0.0,1224285028.93344
0.27,64.9519,-148.7029,6.5058,1224297944.48434
0.09,64.8464,-147.0959,7.293,1224321292.36524
0.16,64.7557,-147.41,12.0288,1224322731.69531
0.97,64.4327,-147.754,13.0341,1224350713.31429
1.49,64.3028,-148.0224,20.1233,1224395738.54648
0.93,64.418,-147.1958,2.3612,1224464698.8563
0.23,64.7556,-147.4272,6.8751,1224468521.44766
0.28,64.7223,-147.3431,6.8826,1224525811.32697
1.6,65.1389,-148.3797,18.188,1224577036.95266
0.55,64.8258,-148.6645,7.2161,1224584530.13791
0.73,64.9557,-148.7492,17.6377,1224597628.43654
1.48,64.6357,-146.9534,16.3018,1224614675.20588
1.23,65.0756,-147.2943,0.0,1224618862.84075
0.49,64.7092,-146.8995,5.3245,1224640205.7589
1.26,65.0846,-148.6719,18.396,1224661389.47593
0.38,64.5096,-147.6884,9.6151,1224667356.1437
1.47,64.9941,-147.3568,0.0,1224717012.81396
1.91,64.8325,-147.5718,15.8855,1224743606.50136
1.09,64.2683,-148.3984,10.4435,1224747503.6317
0.39,64.6264,-146.9995,9.5347,1224793005.45164
1.35,64.9757,-147.3978,0.0,1224804929.58368
0.43,64.6507,-148.4056,16.8435,1224809220.27636
0.43,64.7731,-147.835,14.8103,1224819502.7981
0.76,64.6235,-147.618,15.3082,1224873384.17424
1.21,64.9846,-147.3583,0.0,1224890000.69378
0.61,64.7059,-148.6418,1.8198,1224890057.20924
1.57,65.9855,-148.3188,9.9234,1224906809.70562
0.27,64.7754,-147.481,1.0,1225007448.38427
1.08,64.6267,-148.0313,20.3342,1225020805.68681
-0.03,64.6372,-148.0187,20.7553,1225056570.68079
0.62,64.6693,-146.881,7.6722,1225057993.49832
0.09,64.8426,-147.5999,9.4047,1225146905.97997
1.14,64.9961,-147.3581,0.0,1225152115.87458
0.3,64.9242,-148.1744,15.2931,1225154889.28021
0.94,64.6382,-147.7498,19.9499,1225159353.17032
2.11,65.7218,-148.2331,3.9833,1225186267.5981
1.31,65.0025,-147.3635,0.0,1225235175.03884
0.74,64.9338,-148.5839,11.7356,1225249367.31741
0.72,64.0072,-147.0525,17.3913,1225250591.36029
0.46,64.5726,-147.0643,3.8522,1225253677.44439
0.85,64.5528,-148.8761,12.0602,1225265482.38366
1.06,64.991,-147.3787,0.0,1225321420.62482
1.12,64.6254,-148.0398,19.6689,1225327872.86917
-0.21,64.6592,-147.668,13.4935,1225337932.60827
0.52,64.7865,-147.4838,16.6753,1225340166.13475
0.76,64.9936,-147.9992,14.3589,1225372591.31843
1.32,64.9994,-147.3303,0.0,1225407868.7172
0.3,64.5638,-147.8437,15.1127,1225440436.20112
1.17,65.0222,-147.3004,0.0,1225495096.77327
1.15,65.6438,-148.2798,9.2083,1225498648.79888
0.75,64.8169,-147.0241,10.0769,1225514035.69718
0.17,64.481,-147.2511,5.0,1225520755.73532
1.0,64.894,-148.9015,14.5081,1225545905.23401
1.01,65.4831,-147.8958,11.7485,1225565515.69454
-0.09,64.4814,-147.3101,1.0,1225566808.70084
1.3,65.5169,-147.9183,10.0,1225588055.86408
0.95,65.7103,-147.4551,3.7212,1225592035.64763
1.04,64.4388,-146.861,7.9481,1225604114.30917
0.89,64.9886,-148.8693,12.1686,1225626780.15276
0.69,64.6275,-148.0666,23.8991,1225642937.77243
0.67,65.1967,-147.0282,5.0,1225656461.80456
0.9,64.283,-147.6688,10.2165,1225663909.65152
0.68,65.0707,-147.9052,14.7935,1225665700.2623
0.64,64.8041,-147.5766,16.4403,1225673862.42056
0.19,64.5477,-147.7621,16.5685,1225683971.41779
0.94,65.0845,-148.6217,19.1982,1225706674.49946
0.81,64.9648,-147.3476,11.3274,1225748756.25554
1.41,65.0162,-147.2738,0.0,1225757218.83603
0.51,64.7028,-147.6505,13.2449,1225768051.80399
1.14,64.9324,-148.9573,16.8214,1225776714.22897
0.83,65.1829,-148.7022,16.3123,1225791111.53335
0.29,64.9677,-147.3597,11.3403,1225794634.92528
0.44,64.7854,-146.7437,8.7763,1225818403.32722
0.58,64.7103,-148.9586,13.516,1225819548.23124
0.42,64.438,-147.3242,10.7363,1225832911.89142
0.02,64.5562,-147.1522,4.8124,1225838381.26482
1.12,65.0083,-147.3353,0.0,1225843397.27699
0.99,64.1284,-148.3043,14.8185,1225858253.55233
0.3,64.8588,-147.3659,13.5469,1225915377.79574
1.06,64.9988,-147.3567,0.0853,1225929941.4315
1.79,64.5453,-147.7632,8.1278,1226033228.23671
1.32,64.5969,-147.5906,9.6228,1226045574.43777
0.81,64.0015,-147.7826,0.8753,1226077024.12872
1.21,64.9938,-147.3509,0.0,1226103245.63218
0.27,64.6598,-148.3034,11.6926,1226114585.45462
1.68,64.6151,-147.7542,22.5856,1226157726.84429
0.41,64.7229,-147.6556,16.5317,1226171310.00459
3.04,65.098,-148.611,20.0,1226261379.04298
0.54,64.8755,-147.701,16.7171,1226286976.12897
1.63,64.0041,-147.1602,8.9222,1226291228.95173
1.66,64.8621,-148.9889,16.7677,1226322228.21404
1.42,64.9997,-147.3408,0.0,1226362526.84442
1.19,64.4483,-146.9163,4.159,1226406436.5752
0.6,65.0311,-147.3739,0.0,1226448284.85851
0.78,64.9013,-146.6296,11.6282,1226487228.25156
0.56,65.092,-148.7259,8.8819,1226496031.23217
0.64,64.8406,-148.6939,14.5958,1226512991.83457
1.14,65.0123,-147.3298,0.4455,1226526320.30741
1.04,65.7924,-148.2702,3.8039,1226528003.97196
0.34,64.6507,-148.7251,2.9322,1226538297.02834
1.48,64.7098,-147.2356,12.7233,1226551381.23306
0.47,64.6413,-147.0611,7.5454,1226601191.31515
0.81,65.0161,-147.3582,0.0,1226622641.997
0.51,64.6132,-147.0537,5.8,1226675728.51231
1.05,64.9973,-147.3999,0.0,1226708764.30157
0.34,64.8254,-147.8069,13.1838,1226711098.2561
0.2,64.6805,-146.9994,3.1449,1226712032.26974
0.25,64.6912,-147.1841,18.21,1226746843.99434
1.63,65.5738,-147.9436,6.0602,1226789714.50579
0.94,64.4553,-146.8083,10.2512,1226803567.2832
1.06,64.9884,-148.9908,21.7892,1226836263.19665
1.24,64.9899,-147.3754,0.0,1226970578.61614
1.35,65.0066,-147.3118,1.1116,1227053560.28148
1.18,64.7314,-147.778,24.5921,1227057226.8507
0.22,64.7166,-147.7873,25.0928,1227058499.10875
0.98,64.9864,-147.35,0.0,1227140051.49753
0.37,64.7727,-146.7724,10.3808,1227147358.71665
1.15,64.8061,-147.8073,16.4852,1227156188.38223
1.49,65.5246,-147.9154,0.0773,1227221121.82435
1.01,64.9983,-147.3581,0.0,1227226027.36794
1.74,64.8755,-147.2536,10.3764,1227243322.40669
1.65,64.8592,-147.2774,9.9609,1227243341.51903
0.34,64.8456,-148.6697,10.9948,1227268898.50389
0.95,65.0121,-147.342,0.0,1227315214.20792
0.91,64.0075,-147.4036,8.4402,1227347963.89147
0.45,64.6802,-147.1665,1.0,1227376165.51694
0.89,64.6856,-146.8256,13.612,1227417961.11986
0.37,64.8821,-147.2668,9.3279,1227449316.64387
0.49,64.7798,-147.7622,14.9848,1227528625.99623
0.78,64.8217,-147.5434,15.4774,1227550955.41133
1.1,65.0024,-147.2857,0.0,1227557361.73494
1.13,64.9431,-147.3299,4.5228,1227661311.19172
0.81,64.8671,-147.3217,8.598,1227740974.90609
1.09,64.8697,-147.3188,13.447,1227741565.19561
1.04,64.9861,-147.3569,0.0,1227745871.00182
1.52,64.7888,-146.0509,10.4614,1227778542.9071
0.77,65.0073,-148.7715,18.0707,1227806225.42895
1.16,65.0802,-148.7052,19.4848,1227836077.69559
0.91,64.0901,-147.9536,8.0094,1227871854.76656
1.37,64.9722,-148.7932,7.6521,1227875203.82961
1.61,64.9197,-148.9143,0.7098,1227885729.94276
2.07,64.826,-147.6041,11.6955,1227910252.93746
1.25,64.9964,-147.3656,0.0,1227917446.01306
0.57,64.7103,-147.4776,11.8127,1227945479.87081
1.01,64.4722,-146.793,12.8919,1227955864.51437
0.75,64.3434,-146.8397,12.949,1227958999.08945
0.12,64.7121,-148.6624,6.5424,1227965919.30914
0.72,64.2806,-148.9907,5.0,1227971857.48283
-0.05,64.8439,-147.5473,6.017,1227974236.36019
0.79,64.3024,-148.4656,19.2871,1228051329.8527
0.58,64.504,-148.2577,16.2269,1228054218.31661
0.83,64.5952,-148.6259,18.1486,1228067710.72371
1.24,64.998,-147.3687,0.0,1228178429.51278
0.63,64.7328,-146.8048,7.4166,1228221945.5837
0.59,64.9884,-147.4056,0.0,1228262991.49362
0.88,65.0108,-147.3427,0.0,1228350385.08128
1.02,64.7082,-147.634,16.1179,1228403593.30051
1.25,65.0,-147.3461,0.0,1228436179.02308
1.12,65.0049,-147.3464,0.0,1228521960.40238
1.5,65.3503,-148.7264,2.3065,1228531490.33438
1.19,64.8862,-147.607,15.6806,1228563285.21483
0.84,64.7697,-148.9526,12.658,1228654107.46899
1.58,65.4711,-148.2747,6.0522,1228684160.15103
0.3,64.8127,-147.2581,10.9499,1228719359.31362
1.0,64.9918,-147.3593,0.0,1228781886.61523
0.97,64.1317,-148.4277,11.6678,1228871198.30125
1.25,64.9823,-147.3725,0.0,1228872352.45212
0.71,64.2189,-148.4956,1.0,1228900157.50602
1.04,64.447,-147.9925,10.715,1228904959.17742
1.08,64.9893,-147.3767,0.0,1228954385.31827
0.56,64.7116,-147.378,12.476,1228970394.5073
0.3,64.8074,-147.321,6.2981,1228976835.87649
1.15,64.8484,-148.7265,10.2172,1229019133.96938
2.17,64.7843,-148.8429,14.9142,1229026106.7473
1.11,65.0099,-147.328,0.0,1229040827.74575
1.51,65.9725,-148.1927,19.9305,1229118914.03579
1.08,65.02,-147.3194,0.0,1229129284.81227
0.61,64.8517,-146.3145,8.8607,1229136917.17283
1.83,65.9872,-148.5704,29.5992,1229266330.7833
0.37,64.709,-147.6618,14.0991,1229337563.65859
1.41,65.0384,-147.2631,0.0,1229386585.30001
0.37,64.7668,-147.4066,4.9656,1229394565.41998
1.0,64.7472,-147.3872,10.7399,1229399643.91452
1.36,64.9976,-147.3444,0.0,1229472699.43622
0.98,64.8499,-147.3911,12.3846,1229494881.05457
0.53,64.4613,-147.6919,11.8758,1229504510.92651
0.79,65.0511,-147.2798,0.0,1229559503.48875
1.3,64.4391,-147.9896,11.0754,1229594222.47975
1.21,65.0291,-147.3236,0.0,1229644827.46618
1.54,65.0022,-147.3736,0.0,1229732188.26827
0.99,64.4929,-147.2216,6.1014,1229807875.8932
1.25,64.861,-147.2611,15.9791,1229812437.23286
1.01,64.7552,-146.8213,7.6927,1229824397.07172
0.7,64.7906,-147.4115,14.1712,1229844659.79115
0.99,64.7116,-148.6603,15.1115,1229855786.67355
0.97,65.0777,-148.3981,13.7636,1229875455.92053
1.19,64.9928,-147.3355,0.0,1229904887.128
0.38,64.6844,-147.6526,15.9798,1229945606.83006
1.25,64.693,-147.6232,17.2312,1229961104.43594
1.21,64.9806,-147.3685,0.0,1229991474.16165
0.43,64.5154,-147.2289,12.9618,1230006930.39902
1.04,64.9771,-147.3712,0.0,1230077715.1947
0.67,64.2681,-146.6512,10.1215,1230134197.94479
1.13,64.7322,-147.3628,4.2474,1230135018.83469
0.99,64.6075,-146.8318,13.8584,1230139863.09914
1.54,64.7254,-146.8552,4.1175,1230145951.26711
1.29,64.9885,-147.3631,0.0,1230164109.89706
0.92,64.3095,-147.2563,15.2322,1230222430.39875
1.92,64.9786,-147.4978,12.9169,1230229328.97657
1.12,64.9817,-147.5063,12.805,1230229770.43086
1.28,64.8429,-148.6976,9.5693,1230294179.52644
0.55,64.6914,-147.6285,13.7302,1230305608.53414
0.24,64.7426,-146.8222,8.6428,1230316344.06456
1.12,64.2386,-147.0246,7.6091,1230328952.03649
0.47,64.743,-146.8319,8.0964,1230334048.04008
0.88,64.9959,-147.3601,0.0,1230340791.531
1.85,64.0866,-148.5916,116.3729,1230380838.50484
0.48,64.7322,-147.3998,1.0,1230387220.68181
0.93,64.6314,-146.9882,1.4733,1230440246.88988
1.04,65.0083,-147.4054,0.0,1230586883.2177
0.59,64.6214,-146.8841,16.2192,1230617713.66407
1.35,64.998,-147.3515,0.0,1230682666.94541
1.76,65.9505,-147.3601,27.3249,1230736462.95139
0.16,64.7236,-147.6039,11.9399,1230757665.30788
1.07,64.9852,-147.3786,0.0,1230768844.14796
1.01,64.9938,-147.3689,0.0,1230769961.38615
0.82,64.0265,-148.7442,6.7668,1230785035.49112
0.79,64.9854,-147.3406,0.0,1230855148.3046
-0.06,64.6724,-147.6853,16.7564,1230858198.74335
0.78,65.0511,-147.4722,20.7956,1230892440.71134
0.89,64.6683,-146.9319,8.9397,1230897596.10699
0.43,64.9007,-147.0721,5.0,1230926024.28567
1.61,65.0131,-147.5065,29.7929,1231063418.5252
0.24,64.805,-147.6789,13.0689,1231071279.16493
0.83,64.6567,-148.8671,8.4821,1231085422.65851
1.04,64.9916,-147.3778,0.0,1231200409.32824
0.62,64.5746,-147.8624,13.9468,1231208821.51907
1.21,65.0125,-147.3249,0.0,1231290308.06187
0.42,64.7529,-147.5831,14.9211,1231310276.57759
1.1,65.018,-147.3249,0.0,1231373169.46648
0.76,64.5934,-147.9861,17.9992,1231382735.95417
0.81,64.8508,-147.4178,13.7927,1231406307.77977
1.37,64.4968,-147.1798,4.6533,1231438873.94356
0.72,64.4038,-147.0284,7.3335,1231456692.57643
0.89,64.648,-147.6889,16.4711,1231479078.13105
0.18,64.8127,-147.4546,10.4422,1231506946.92291
1.04,64.7537,-148.8515,7.2904,1231512413.80993
1.44,64.9775,-147.3572,0.0,1231546314.95525
0.74,65.0807,-148.9855,21.3481,1231585177.67842
0.74,64.3601,-146.8072,18.0459,1231624521.73304
0.42,64.6514,-146.9383,11.1056,1231627117.43389
0.65,65.0312,-147.545,26.239,1231685887.51969
1.03,64.2694,-148.3729,1.0,1231718172.37422
1.41,65.0345,-147.3292,0.4286,1231793349.63737
1.98,65.0151,-148.744,8.2717,1231892173.29263
1.15,64.9844,-147.3759,0.0,1231892756.08984
1.28,64.9661,-147.7742,11.2182,1231908783.65747
1.52,64.9592,-147.7683,10.7077,1231908946.30234
1.31,65.0143,-147.2412,0.0,1231978170.25204
1.21,64.4348,-147.1771,4.6171,1232058319.82094
1.27,64.9997,-147.3481,0.0,1232063081.3842
1.59,65.9138,-147.7356,4.8647,1232064948.92163
0.75,64.4215,-146.92,2.7738,1232125757.25967
2.78,64.9235,-148.6442,18.1906,1232146298.27876
1.3,64.9096,-148.631,16.6715,1232146549.2925
0.9,65.0179,-147.2843,0.0,1232151295.28654
1.35,64.9161,-148.6423,13.1631,1232267150.04157
0.55,64.8323,-148.7379,9.2775,1232294466.34212
0.99,64.797,-148.1236,23.2458,1232306872.72101
0.85,64.996,-147.3587,0.0,1232323057.43859
1.16,64.712,-148.0639,24.4143,1232358917.95118
1.13,64.66,-148.3528,10.1671,1232389750.76963
1.11,64.9931,-147.371,0.0,1232409614.81858
0.34,64.7931,-146.8755,7.3757,1232493198.21332
1.4,64.9931,-147.3382,0.0,1232497228.56194
0.65,64.7944,-148.9421,15.5151,1232571844.25984
1.17,64.9555,-147.7011,12.9066,1232585789.81309
0.38,64.9156,-147.7998,15.8459,1232614231.13585
1.2,65.9537,-148.351,24.5895,1232631465.43281
1.17,64.9878,-147.3618,0.0,1232669342.6139
1.1,65.0038,-147.3314,0.0,1232755748.82781
1.39,65.391,-148.2155,4.1502,1232767409.65677
0.73,64.9189,-147.7634,14.6321,1232783774.68621
0.82,65.2001,-148.9997,2.1912,1232855779.6235
0.85,65.891,-147.5908,12.0835,1232951478.59899
1.01,65.8998,-148.0953,9.8728,1232964300.45116
0.8,65.0029,-147.3528,0.0,1233015307.21029
1.28,64.9973,-147.3199,0.0,1233101965.34534
1.03,65.6895,-148.526,4.7492,1233160921.68525
0.33,64.5732,-147.0462,5.5442,1233215764.4555
1.16,64.0246,-148.1872,103.7379,1233222073.29297
0.48,64.6065,-147.0327,4.4607,1233250815.93246
1.53,65.0295,-147.3527,0.0,1233273888.59603
1.5,64.9944,-147.3297,3.4897,1233360685.84593
0.54,64.7627,-148.8775,11.3532,1233368181.60407
0.93,64.8596,-148.9981,19.443,1233392864.54638
0.42,64.6535,-146.9364,11.2527,1233434675.24025
0.61,64.3995,-146.5983,7.4399,1233449024.87593
0.75,64.9218,-148.9571,18.6116,1233487939.25001
0.39,64.4557,-148.327,17.2597,1233500864.43932
0.57,64.5116,-147.7984,14.8201,1233514469.40525
0.32,64.9209,-148.93,18.6285,1233572364.09934
0.7,64.5511,-147.8599,11.0589,1233640016.86907
1.83,64.535,-147.8732,5.1277,1233640048.38403
0.09,64.6867,-147.6036,14.5101,1233667709.19308
1.22,64.8076,-147.9708,26.6454,1233697898.93243
0.96,64.8094,-147.9783,25.4808,1233698608.82383
1.74,64.9901,-147.3365,0.0,1233705954.12703
0.05,64.4609,-147.2662,1.0,1233721309.60215
2.23,64.8254,-148.7779,9.0176,1233765332.36037
0.46,64.7417,-146.8488,8.8755,1233787422.29829
0.53,64.7438,-146.8475,9.2849,1233787482.25143
0.86,64.9497,-147.3935,0.0,1233792754.659
1.37,64.3529,-148.7277,18.9522,1233802909.20164
1.07,64.7244,-147.5414,13.4903,1233924472.48129
1.78,64.8797,-148.9998,23.1635,1233942795.70213
0.75,65.0051,-147.3293,0.0,1233946012.59806
